[ 2012-03-23T08:29:33+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:49:17+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:49:17+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:49:17+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:49:17+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:49:17+08:00 ] /www/read/Author/__URL__/verify | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-23T23:49:17+08:00 ] /www/read/Public/js/common.js | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:49:17+08:00 ] /www/read/Public/images/modify.gif | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:49:17+08:00 ] /www/read/Public/css/style.css | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.002269s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.002413s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001602s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001704s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004419s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004174s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.002624s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.002722s ]
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [2] file_get_contents(E:/php/htdocs/www/read/Tpl/Author/Public/footer.html) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 33 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  file functions.php 第 39 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  line functions.php 第 39 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:31+08:00 ] /www/read/Public/images/modify.gif | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:31+08:00 ] /www/read/Public/js/common.js | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:31+08:00 ] /www/read/Public/css/style.css | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:31+08:00 ] /www/read/Author/__URL__/verify | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001265s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.001406s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000862s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000960s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004389s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004095s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.002402s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.002499s ]
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [2] file_get_contents(E:/php/htdocs/www/read/Tpl/Author/Public/footer.html) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 33 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  file functions.php 第 39 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  line functions.php 第 39 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:32+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Public/js/common.js | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:33+08:00 ] /www/read/Public/images/modify.gif | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/__URL__/verify | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-23T23:50:33+08:00 ] /www/read/Public/css/style.css | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.003015s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.003196s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002242s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002348s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004653s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004047s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.003626s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.003734s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [2] file_get_contents(E:/php/htdocs/www/read/Tpl/Author/Public/footer.html) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 33 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  file functions.php 第 39 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  line functions.php 第 39 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Public/css/style.css | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:33+08:00 ] /www/read/Public/js/common.js | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:33+08:00 ] /www/read/Public/images/modify.gif | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/__URL__/verify | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001330s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.001476s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000863s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000960s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004332s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004208s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.000750s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.000841s ]
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [2] file_get_contents(E:/php/htdocs/www/read/Tpl/Author/Public/footer.html) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 33 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  file functions.php 第 39 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  line functions.php 第 39 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:33+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Public/css/style.css | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/__URL__/verify | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-23T23:50:34+08:00 ] /www/read/Public/images/modify.gif | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:34+08:00 ] /www/read/Public/js/common.js | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.002672s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.002821s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002330s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002437s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004358s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004074s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.003531s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.003640s ]
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [2] file_get_contents(E:/php/htdocs/www/read/Tpl/Author/Public/footer.html) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 33 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  file functions.php 第 39 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  line functions.php 第 39 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion functions.php 第 41 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type functions.php 第 40 行.
[ 2012-03-23T23:50:34+08:00 ] /www/read/Public/images/modify.gif | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:34+08:00 ] /www/read/Public/js/common.js | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:34+08:00 ] /www/read/Public/css/style.css | ERR: (ThinkException) 无法加载模块Public
[ 2012-03-23T23:50:34+08:00 ] /www/read/Author/__URL__/verify | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001286s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.001428s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000871s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000969s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004471s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004177s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.000775s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.000865s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | NOTIC: [2] file_get_contents(E:/php/htdocs/www/read/Tpl/Author/Public/footer.html) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined variable: category cbb3948da5f0f0fc0cdea43e21f89a4d.php 第 129 行.
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined variable: verify cbb3948da5f0f0fc0cdea43e21f89a4d.php 第 163 行.
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Run ParseTemplate Behavior [ RunTime:0.053959s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --END-- [ RunTime:0.054038s ]
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:50:52+08:00 ] /www/read/Author/add_Content | INFO: Run ContentReplace Behavior [ RunTime:0.001632s ]
