[ 2012-03-24T20:00:44+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001280s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001418s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000864s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000983s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.390808s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.009888s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.001720s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.001932s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.026527s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026680s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000659s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000677s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000458s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000723s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002764s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004650s ]
[ 2012-03-24T23:01:21+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004757s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001257s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001394s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000852s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000957s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.385304s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.009116s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.001712s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.001986s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.022526s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022692s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000693s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000683s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000483s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000734s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002840s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004834s ]
[ 2012-03-24T23:01:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004938s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001256s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001402s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000854s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000950s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004571s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.004540s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000743s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000832s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.019772s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019891s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000716s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000658s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000456s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000748s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002843s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004485s ]
[ 2012-03-24T23:01:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004708s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001252s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001404s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000851s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000949s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004697s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.004868s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000751s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000841s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.019295s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019405s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000677s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000655s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000453s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000735s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002767s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004859s ]
[ 2012-03-24T23:01:24+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004967s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001298s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001459s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000863s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000965s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004501s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.003420s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000763s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000851s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.019678s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019799s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000667s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000684s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000668s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000786s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003064s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004939s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.005043s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001254s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001390s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000852s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000950s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004372s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.003509s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000878s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.001005s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.019846s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019954s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000721s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000658s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000463s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000775s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002871s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004519s ]
[ 2012-03-24T23:01:25+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004627s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001279s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001419s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000857s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000955s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004805s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.004063s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000755s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000843s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.019716s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019826s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000664s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000678s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000480s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000731s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002801s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004732s ]
[ 2012-03-24T23:01:26+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004842s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001252s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001389s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000969s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001111s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004425s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.004001s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000738s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000827s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.019434s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019541s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000891s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000879s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000506s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000731s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003296s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004606s ]
[ 2012-03-24T23:01:27+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004720s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001417s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001560s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000868s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000967s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  userId functions.php 第 441 行.
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004390s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = null )  [ RunTime:0.003617s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000763s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000851s ]
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T23:01:28+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.019994s ]
