[ 2012-03-30T13:27:14+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:39:01+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001542s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.001756s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001942s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001181s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001309s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.003012s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.001689s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003018s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.001129s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000764s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.002849s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | SQL: UPDATE `booklib` SET `contentId`='1',`lastTime`='2012-03-30' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.000941s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.000735s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000821s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.014802s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014906s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.000692s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.000673s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000467s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.001001s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003087s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000843s ]
[ 2012-03-30T22:39:24+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000928s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.002624s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002815s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002055s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002187s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.002999s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.000950s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003075s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.000937s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000766s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.004997s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | SQL: UPDATE `booklib` SET `contentId`='1',`lastTime`='2012-03-30' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.000628s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.002409s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002517s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.018781s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018888s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.001357s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.001333s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001129s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.001431s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005575s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001504s ]
[ 2012-03-30T22:40:15+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001634s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.001747s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001935s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001198s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001330s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.003270s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.001041s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.002975s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.000966s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000850s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.002900s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | SQL: UPDATE `booklib` SET `contentId`='1',`lastTime`='2012-03-30' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.000894s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.000805s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000895s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.014576s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014682s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.000692s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.000676s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001117s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.000791s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003532s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000785s ]
[ 2012-03-30T22:40:25+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000869s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.001733s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001922s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001172s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001302s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.002994s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.001025s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003027s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.000884s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000848s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.002999s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | SQL: UPDATE `booklib` SET `contentId`='1',`lastTime`='2012-03-30' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.000990s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.000735s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000820s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.014917s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015023s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.000693s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.000675s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000466s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.000742s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002818s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000790s ]
[ 2012-03-30T22:40:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000874s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.002189s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002336s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001466s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001562s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.002996s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.001067s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003045s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.001508s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000977s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.002959s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | SQL: UPDATE `booklib` SET `contentId`='1',`lastTime`='2012-03-30' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.000895s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.002102s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002195s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.018937s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019043s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.001359s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.001340s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001173s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.001449s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005588s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001640s ]
[ 2012-03-30T22:41:20+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001729s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001240s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001378s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000847s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000943s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.002987s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.000957s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003474s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.001062s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.001488s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.001580s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.022894s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022970s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.000677s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000668s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000476s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000746s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002806s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000791s ]
[ 2012-03-30T22:41:31+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000873s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001336s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001521s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000855s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000949s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003079s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.000973s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003126s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.001070s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.000740s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.000879s ]
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:41:38+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
